Date,Close,ma5,ma20,ma60
2019-07-19,259.0,255.1,246.4,245.15833333333333
2019-07-22,264.0,257.0,247.55,245.1
2019-07-23,264.0,258.6,248.825,245.16666666666666
2019-07-24,265.0,261.2,250.35,245.25833333333333
2019-07-25,265.0,263.4,251.575,245.35833333333332
2019-07-26,261.0,263.8,252.675,245.39166666666668
2019-07-29,261.0,263.2,253.3,245.325
2019-07-30,260.0,262.4,253.85,245.34166666666667
2019-07-31,259.5,261.3,254.7,245.29166666666666
2019-08-01,256.5,259.6,255.325,245.23333333333332
2019-08-02,251.5,257.7,255.75,245.15
2019-08-05,246.5,254.8,255.95,244.99166666666667
2019-08-06,248.5,252.5,256.275,244.95833333333334
2019-08-07,248.0,250.2,256.325,244.95
2019-08-08,253.5,249.6,256.5,245.025
2019-08-12,251.0,249.5,256.525,245.09166666666667
2019-08-13,246.5,249.5,256.125,245.175
2019-08-14,249.5,249.7,255.8,245.36666666666667
2019-08-15,248.0,249.7,255.6,245.6
2019-08-16,250.0,249.0,255.4,245.8
2019-08-19,252.0,249.2,255.05,246.16666666666666
2019-08-20,254.5,250.8,254.575,246.525
2019-08-21,254.5,251.8,254.1,246.91666666666666
2019-08-22,254.0,253.0,253.55,247.30833333333334
2019-08-23,254.0,253.8,253.0,247.71666666666667
2019-08-26,248.5,253.1,252.375,248.00833333333333
2019-08-27,250.0,252.2,251.825,248.25
2019-08-28,252.0,251.7,251.425,248.48333333333332
2019-08-29,254.0,251.7,251.15,248.83333333333334
2019-08-30,259.0,252.7,251.275,249.23333333333332
2019-09-02,257.5,254.5,251.575,249.65833333333333
2019-09-03,254.0,255.3,251.95,249.89166666666668
2019-09-04,257.5,256.4,252.4,250.10833333333332
2019-09-05,263.0,258.2,253.15,250.39166666666668
2019-09-06,263.5,259.1,253.65,250.78333333333333
2019-09-10,261.5,259.9,254.175,251.20833333333334
2019-09-11,263.0,261.7,255.0,251.70833333333334
2019-09-12,262.5,262.7,255.65,252.15833333333333
2019-09-16,265.5,263.2,256.525,252.51666666666668
2019-09-17,265.0,263.5,257.275,252.85
2019-09-18,267.0,264.6,258.025,253.15833333333333
2019-09-19,265.0,265.0,258.55,253.55833333333334
2019-09-20,264.0,265.3,259.025,253.98333333333332
2019-09-23,264.0,265.0,259.525,254.475
2019-09-24,265.0,265.0,260.075,254.88333333333333
2019-09-25,266.0,264.8,260.95,255.33333333333334
2019-09-26,268.0,265.4,261.85,255.65833333333333
2019-09-27,272.0,267.0,262.85,256.0416666666667
2019-10-01,280.0,270.2,264.15,256.6666666666667
2019-10-02,279.5,273.1,265.175,257.2583333333333
2019-10-03,276.5,275.2,266.125,257.81666666666666
2019-10-04,276.5,276.9,267.25,258.3833333333333
2019-10-07,278.0,278.1,268.275,258.98333333333335
2019-10-08,286.5,279.4,269.45,259.64166666666665
2019-10-09,282.0,279.9,270.375,260.175
2019-10-14,290.0,282.6,271.8,260.8333333333333
2019-10-15,293.5,286.0,273.325,261.48333333333335
2019-10-16,296.5,289.7,275.025,262.15833333333336
2019-10-17,293.5,291.1,276.425,262.85
2019-10-18,293.0,293.3,277.825,263.5
2019-10-21,290.0,293.3,278.975,264.01666666666665
2019-10-22,294.0,293.4,280.425,264.51666666666665
2019-10-23,293.0,292.7,281.875,265.0
2019-10-24,293.0,292.6,283.325,265.46666666666664
2019-10-25,293.5,292.7,284.75,265.94166666666666
2019-10-28,294.5,293.6,286.175,266.5
2019-10-29,298.5,294.5,287.7,267.125
2019-10-30,299.5,295.8,289.075,267.78333333333336
2019-10-31,298.5,296.9,290.0,268.43333333333334
2019-11-01,299.0,298.0,290.975,269.14166666666665
2019-11-04,307.0,300.5,292.5,270.06666666666666
2019-11-05,310.5,302.9,294.2,271.1333333333333
2019-11-06,311.0,305.2,295.85,272.175
2019-11-07,309.0,307.3,296.975,273.19166666666666
2019-11-08,305.5,308.6,298.15,274.05833333333334
2019-11-11,301.0,307.4,298.7,274.89166666666665
2019-11-12,305.0,306.3,299.275,275.8666666666667
2019-11-13,304.0,304.9,299.65,276.775
2019-11-14,303.5,303.8,300.15,277.7
2019-11-15,307.0,304.1,300.85,278.65
2019-11-18,311.0,306.1,301.9,279.6333333333333
2019-11-19,315.0,308.1,302.95,280.64166666666665
2019-11-20,313.5,310.0,303.975,281.625
2019-11-21,311.0,311.5,304.875,282.575
2019-11-22,309.0,311.9,305.65,283.4916666666667
2019-11-25,307.0,311.1,306.275,284.46666666666664
2019-11-26,307.0,309.5,306.7,285.4166666666667
2019-11-27,311.0,309.0,307.275,286.4
2019-11-28,309.5,308.7,307.825,287.325
2019-11-29,305.0,307.9,308.125,288.09166666666664
2019-12-02,307.5,308.0,308.15,288.925
2019-12-03,307.0,308.0,307.975,289.80833333333334
2019-12-04,306.0,307.0,307.725,290.6166666666667
2019-12-05,312.0,307.5,307.875,291.43333333333334
2019-12-06,313.0,309.1,308.25,292.2583333333333
2019-12-09,316.0,310.8,309.0,293.1666666666667
2019-12-10,313.5,312.1,309.425,294.0083333333333
2019-12-11,319.0,314.7,310.175,294.95
2019-12-12,331.5,318.6,311.575,296.05
2019-12-13,339.0,323.8,313.175,297.28333333333336
2019-12-16,336.0,327.8,314.425,298.43333333333334
2019-12-17,345.0,334.1,315.925,299.76666666666665
2019-12-18,344.5,339.2,317.475,301.10833333333335
2019-12-19,335.0,339.9,318.675,302.2916666666667
2019-12-20,329.0,337.9,319.675,303.35833333333335
2019-12-23,334.0,337.5,321.025,304.4916666666667
2019-12-24,332.0,334.9,322.275,305.55833333333334
2019-12-25,333.0,332.6,323.375,306.575
2019-12-26,333.0,332.2,324.55,307.4583333333333
2019-12-27,338.0,334.0,326.2,308.43333333333334
2019-12-30,334.5,334.1,327.55,309.4
2019-12-31,331.0,333.9,328.75,310.30833333333334
2020-01-02,339.0,335.1,330.4,311.325
2020-01-03,339.5,336.4,331.775,312.2083333333333
2020-01-06,332.0,335.2,332.725,313.0416666666667
2020-01-07,329.5,334.2,333.4,313.7
2020-01-08,329.5,333.9,334.2,314.3
2020-01-09,337.5,333.6,335.125,314.98333333333335
2020-01-10,339.5,333.6,335.525,315.75
2020-01-13,341.5,335.5,335.65,316.55833333333334
2020-01-14,346.0,338.8,336.15,317.4916666666667
2020-01-15,340.0,340.9,335.9,318.2583333333333
2020-01-16,334.5,340.3,335.4,318.95
2020-01-17,333.0,339.0,335.3,319.6166666666667
2020-01-20,333.0,337.3,335.5,320.275
2020-01-30,316.5,331.4,334.625,320.64166666666665
2020-01-31,320.0,327.4,334.025,321.0
2020-02-03,315.0,323.5,333.125,321.2583333333333
2020-02-04,325.0,321.9,332.725,321.7
2020-02-05,327.5,320.8,332.2,322.175
2020-02-06,332.5,324.0,332.1,322.6
2020-02-07,328.0,325.6,331.95,322.89166666666665
2020-02-10,327.5,328.1,331.375,323.1666666666667
2020-02-11,331.5,329.4,330.975,323.5416666666667
2020-02-12,335.0,330.9,331.125,324.03333333333336
2020-02-13,335.0,331.4,331.4,324.6
2020-02-14,335.0,332.8,331.675,325.1
2020-02-17,331.5,333.6,331.375,325.55833333333334
2020-02-18,322.0,331.7,330.5,325.8666666666667
2020-02-19,326.5,330.0,329.75,326.19166666666666
2020-02-20,325.5,328.1,328.725,326.43333333333334
2020-02-21,325.0,326.1,327.975,326.6
2020-02-24,320.0,323.8,327.25,326.7083333333333
2020-02-25,322.0,323.8,326.7,326.89166666666665
2020-02-26,318.5,322.2,325.975,327.05
2020-02-27,316.0,320.3,325.95,327.2
2020-03-02,311.0,317.5,325.5,327.26666666666665
2020-03-03,317.5,317.0,325.625,327.375
2020-03-04,320.5,316.7,325.4,327.55833333333334
2020-03-05,323.0,317.6,325.175,327.85833333333335
2020-03-06,315.0,317.4,324.3,327.98333333333335
2020-03-09,305.5,316.3,323.175,327.9583333333333
2020-03-10,307.0,314.2,322.15,327.975
2020-03-11,302.0,310.5,320.675,327.80833333333334
2020-03-12,294.0,304.7,318.625,327.4916666666667
2020-03-13,290.0,299.7,316.375,327.05833333333334
2020-03-16,276.5,293.9,313.45,326.44166666666666
2020-03-17,268.0,286.1,310.275,325.59166666666664
2020-03-18,260.0,277.7,307.175,324.4
2020-03-19,248.0,268.5,303.25,322.8833333333333
2020-03-20,270.0,264.5,300.475,321.78333333333336
2020-03-23,255.0,260.2,296.975,320.28333333333336
2020-03-24,267.5,260.1,294.35,319.0
2020-03-25,277.0,263.5,292.1,318.03333333333336
2020-03-26,280.0,269.9,290.175,317.21666666666664
2020-03-27,273.0,270.5,288.025,316.2
2020-03-30,267.5,273.0,285.85,315.125
2020-03-31,274.0,274.3,283.675,314.14166666666665
2020-04-01,271.5,273.2,281.225,313.1166666666667
2020-04-06,275.5,272.3,278.85,312.075
2020-04-07,283.0,274.3,277.25,311.21666666666664
2020-04-08,285.0,277.8,276.225,310.45
2020-04-09,283.0,279.6,275.025,309.51666666666665
2020-04-10,279.5,281.2,273.9,308.51666666666665
2020-04-13,278.5,281.8,273.125,307.625
2020-04-14,285.0,282.2,272.875,306.8833333333333
2020-04-15,287.5,282.7,273.425,306.18333333333334
2020-04-16,286.5,283.4,274.35,305.3333333333333
2020-04-17,306.5,288.8,276.675,304.78333333333336
2020-04-20,304.0,293.9,279.475,304.15833333333336
2020-04-21,295.0,295.9,280.725,303.30833333333334
2020-04-22,294.0,297.2,282.675,302.5416666666667
2020-04-23,295.5,299.0,284.075,301.89166666666665
2020-04-24,294.0,296.5,284.925,301.2416666666667
2020-04-27,298.0,295.3,285.825,300.65833333333336
2020-04-28,296.5,295.6,287.0,300.325
2020-04-29,299.0,296.6,288.575,299.975
2020-04-30,304.5,298.4,290.1,299.8
2020-05-04,295.0,298.6,291.275,299.3
2020-05-05,295.5,298.1,292.275,298.76666666666665
2020-05-06,296.0,298.0,292.925,298.15833333333336
2020-05-07,297.5,297.7,293.55,297.65
2020-05-08,297.5,296.3,294.275,297.15
2020-05-11,301.0,297.5,295.35,296.64166666666665
2020-05-12,295.0,297.4,296.175,295.975
2020-05-13,297.0,297.6,296.775,295.34166666666664
2020-05-14,293.0,296.7,297.05,294.64166666666665
2020-05-15,298.0,296.8,297.625,294.0833333333333
2020-05-18,290.0,294.6,296.8,293.55
2020-05-19,291.5,293.9,296.175,292.96666666666664
2020-05-20,294.0,293.3,296.125,292.44166666666666
2020-05-21,297.5,294.2,296.3,291.98333333333335
2020-05-22,292.0,293.0,296.125,291.51666666666665
2020-05-25,292.0,293.4,296.025,291.01666666666665
2020-05-26,295.5,294.2,295.9,290.6333333333333
2020-05-27,296.5,294.7,295.9,290.30833333333334
2020-05-28,294.0,294.0,295.65,290.025
2020-05-29,292.0,294.0,295.025,289.6
2020-06-01,295.5,294.7,295.05,289.18333333333334
2020-06-02,296.5,294.9,295.1,288.7416666666667
2020-06-03,301.0,295.8,295.35,288.5083333333333
2020-06-04,306.0,298.2,295.775,288.51666666666665
2020-06-05,311.5,302.1,296.475,288.59166666666664
2020-06-08,318.0,306.6,297.325,288.85833333333335
2020-06-09,319.0,311.1,298.525,289.275
2020-06-10,322.5,315.4,299.8,289.81666666666666
2020-06-11,320.5,318.3,301.175,290.55
2020-06-12,316.0,319.2,302.075,291.35
2020-06-15,309.5,317.5,303.05,292.175
2020-06-16,315.0,316.7,304.225,293.2916666666667
2020-06-17,315.0,315.2,305.275,294.0416666666667
2020-06-18,314.5,314.0,306.125,295.03333333333336
2020-06-19,314.5,313.7,307.25,295.81666666666666
2020-06-22,312.0,314.2,308.25,296.4
2020-06-23,315.0,314.2,309.225,296.98333333333335
2020-06-24,317.5,314.7,310.275,297.725
2020-06-29,312.0,314.2,311.175,298.46666666666664
2020-06-30,313.0,313.9,312.225,299.1166666666667
2020-07-01,317.5,315.0,313.325,299.8833333333333
2020-07-02,322.0,316.4,314.6,300.65833333333336
2020-07-03,329.5,318.8,316.025,301.43333333333334
2020-07-06,338.0,324.0,317.625,302.31666666666666
2020-07-07,338.5,329.1,318.975,303.2416666666667
2020-07-08,341.0,333.8,320.125,304.26666666666665
2020-07-09,345.0,338.4,321.425,305.375
2020-07-10,348.5,342.2,322.725,306.43333333333334
2020-07-13,354.5,345.5,324.425,307.55
2020-07-14,363.5,350.5,326.8,308.8333333333333
2020-07-15,363.0,354.9,329.475,309.775
2020-07-16,357.5,357.4,331.6,310.6666666666667
2020-07-17,367.0,361.1,334.2,311.8666666666667
2020-07-20,366.0,363.4,336.775,313.06666666666666
2020-07-21,383.0,367.3,340.2,314.525
2020-07-22,384.0,371.5,343.8,316.025
2020-07-23,381.5,376.3,347.125,317.4166666666667
2020-07-24,386.0,380.1,350.55,318.90833333333336
2020-07-27,424.5,391.8,356.175,321.0
2020-07-28,435.0,402.2,362.275,323.175
2020-07-29,422.0,409.8,367.5,325.2916666666667
2020-07-30,434.0,420.3,373.1,327.6
2020-07-31,425.5,428.2,377.9,329.7583333333333
2020-08-03,416.0,426.5,381.8,331.73333333333335
2020-08-04,425.5,424.6,386.15,333.8666666666667
2020-08-05,429.0,426.0,390.55,336.0
2020-08-06,435.0,426.2,395.05,338.3333333333333
2020-08-07,433.0,427.7,399.275,340.6
2020-08-10,435.5,431.6,403.325,342.975
2020-08-11,429.0,432.3,406.6,345.15833333333336
2020-08-12,419.0,430.3,409.4,347.30833333333334
2020-08-13,429.0,429.1,412.975,349.6
2020-08-14,427.0,427.9,415.975,351.81666666666666
2020-08-17,435.0,427.8,419.425,354.10833333333335
2020-08-18,433.0,428.6,421.925,356.4583333333333
2020-08-19,427.5,430.3,424.1,358.71666666666664
2020-08-20,415.0,427.5,425.775,360.7083333333333
2020-08-21,424.5,427.0,427.7,362.84166666666664
2020-08-24,428.0,425.6,427.875,365.075
2020-08-25,434.5,425.9,427.85,367.45
2020-08-26,442.0,428.8,428.85,369.89166666666665
2020-08-27,444.0,434.6,429.35,372.35
2020-08-28,435.0,436.7,429.825,374.5833333333333
2020-08-31,426.5,436.4,430.35,376.59166666666664
2020-09-01,435.0,436.5,430.825,378.65
2020-09-02,433.0,434.7,431.025,380.56666666666666
2020-09-03,436.0,433.1,431.075,382.51666666666665
2020-09-04,429.0,431.9,430.875,384.2916666666667
2020-09-07,426.0,431.8,430.4,386.05
2020-09-08,431.0,431.0,430.5,387.96666666666664
2020-09-09,427.0,429.8,430.9,389.925
2020-09-10,435.0,429.6,431.2,391.925
2020-09-11,436.5,431.1,431.675,393.95
2020-09-14,441.0,434.1,431.975,396.05833333333334
2020-09-15,445.0,436.9,432.575,398.23333333333335
2020-09-16,458.0,443.1,434.1,400.6666666666667
2020-09-17,448.5,445.8,435.775,402.89166666666665
2020-09-18,444.0,447.3,436.75,405.0
2020-09-21,440.0,447.1,437.35,407.1333333333333
2020-09-22,437.0,445.5,437.475,409.2
2020-09-23,433.5,440.6,437.05,411.1333333333333
2020-09-24,423.0,435.5,436.0,412.81666666666666
2020-09-25,424.0,431.5,435.45,414.39166666666665
2020-09-28,431.5,429.8,435.7,415.95
2020-09-29,431.0,428.6,435.5,417.4916666666667
2020-09-30,433.0,428.5,435.5,419.025
2020-10-05,432.5,430.4,435.325,420.48333333333335
2020-10-06,439.5,433.5,435.85,422.0
2020-10-07,443.0,435.8,436.7,423.475
2020-10-08,453.0,440.2,437.8,424.96666666666664
2020-10-12,460.0,445.6,439.45,426.5833333333333
2020-10-13,462.0,451.5,440.8,428.325
2020-10-14,459.0,455.4,441.925,429.85833333333335
2020-10-15,453.0,457.4,442.525,431.30833333333334
2020-10-16,449.0,456.6,442.725,432.40833333333336
2020-10-19,457.5,456.1,442.7,433.6333333333333
2020-10-20,451.0,453.9,442.825,434.7916666666667
2020-10-21,453.0,452.7,443.275,435.90833333333336
2020-10-22,455.0,453.1,444.025,436.4166666666667
2020-10-23,452.0,453.7,444.775,436.7
2020-10-26,450.0,452.2,445.6,437.1666666666667
2020-10-27,447.0,451.4,446.8,437.3833333333333
2020-10-28,444.0,449.6,447.8,437.69166666666666
2020-10-29,437.0,446.0,448.075,438.0416666666667
2020-10-30,432.0,442.0,448.125,438.15
2020-11-02,435.5,439.1,448.25,438.2583333333333
2020-11-03,441.0,437.9,448.675,438.35833333333335
2020-11-04,450.0,439.1,449.2,438.64166666666665
2020-11-05,451.0,441.9,449.6,438.9
2020-11-06,452.5,446.0,449.575,439.2916666666667
2020-11-09,458.5,450.6,449.5,439.95
2020-11-10,451.0,452.6,448.95,440.31666666666666
2020-11-11,457.0,454.0,448.85,440.81666666666666
2020-11-12,458.0,455.4,449.1,441.2
2020-11-13,462.0,457.3,449.75,441.68333333333334
2020-11-16,484.0,462.4,451.075,442.625
2020-11-17,485.5,469.3,452.8,443.8
2020-11-18,497.0,477.3,455.0,445.0083333333333
2020-11-19,490.0,483.7,456.75,446.0416666666667
2020-11-20,488.0,488.9,458.55,446.93333333333334
2020-11-23,496.5,491.4,460.875,447.84166666666664
2020-11-24,492.0,492.7,463.125,448.64166666666665
2020-11-25,487.0,490.7,465.275,449.5083333333333
2020-11-26,489.0,490.5,467.875,450.55
2020-11-27,489.0,490.7,470.725,451.45
2020-11-30,480.5,487.5,472.975,452.2416666666667
2020-12-01,490.0,487.1,475.425,453.14166666666665
2020-12-02,499.0,489.5,477.875,454.30833333333334
2020-12-03,497.0,491.1,480.175,455.4916666666667
2020-12-04,503.0,493.9,482.7,456.69166666666666
2020-12-07,514.0,500.6,485.475,458.14166666666665
2020-12-08,524.0,507.4,489.125,459.625
2020-12-09,520.0,511.6,492.275,461.01666666666665
2020-12-10,512.0,514.6,494.975,462.2
2020-12-11,516.0,517.2,497.675,463.3833333333333
2020-12-14,508.0,516.0,498.875,464.21666666666664
2020-12-15,504.0,512.0,499.8,465.14166666666665
2020-12-16,512.0,510.4,500.55,466.275
2020-12-17,508.0,509.6,501.45,467.40833333333336
2020-12-18,510.0,508.4,502.55,468.625
2020-12-21,516.0,510.0,503.525,470.0
2020-12-22,509.0,511.0,504.375,471.43333333333334
2020-12-23,509.0,510.4,505.475,472.85
2020-12-24,510.0,510.8,506.525,474.15833333333336
2020-12-25,511.0,511.0,507.625,475.4916666666667
2020-12-28,515.0,510.8,509.35,476.85833333333335
2020-12-29,515.0,512.0,510.6,478.23333333333335
2020-12-30,525.0,515.2,511.9,479.65833333333336
2020-12-31,530.0,519.2,513.55,481.10833333333335
2021-01-04,536.0,524.2,515.2,482.4916666666667
2021-01-05,542.0,529.6,516.6,483.85833333333335
2021-01-06,549.0,536.4,517.85,485.30833333333334
2021-01-07,565.0,544.4,520.1,487.075
2021-01-08,580.0,554.4,523.5,489.19166666666666
2021-01-11,584.0,564.0,526.9,491.44166666666666
2021-01-12,591.0,573.8,531.05,493.6666666666667
2021-01-13,605.0,585.0,536.1,496.23333333333335
2021-01-14,592.0,590.4,540.1,498.55
2021-01-15,601.0,594.6,544.75,500.98333333333335
2021-01-18,607.0,599.2,549.6,503.56666666666666
2021-01-19,627.0,606.4,555.15,506.51666666666665
2021-01-20,647.0,614.8,562.05,509.85
2021-01-21,673.0,631.0,570.25,513.6666666666666
2021-01-22,649.0,640.6,577.2,517.2
2021-01-25,633.0,645.8,583.3,520.55
2021-01-26,617.0,643.8,588.4,523.575
2021-01-27,615.0,637.4,593.4,526.475
2021-01-28,601.0,623.0,597.2,528.9916666666667
2021-01-29,591.0,611.4,600.25,531.325
2021-02-01,611.0,607.0,604.0,533.9666666666667
2021-02-02,632.0,610.0,608.5,536.8583333333333
2021-02-03,630.0,613.0,612.55,539.8416666666667
2021-02-04,627.0,618.2,615.65,542.675
2021-02-05,632.0,626.4,618.25,545.575
2021-02-17,663.0,636.8,622.2,548.925
2021-02-18,660.0,642.4,625.65,551.8583333333333
2021-02-19,652.0,646.8,628.0,554.6333333333333
2021-02-22,650.0,651.4,630.9,557.1833333333333
2021-02-23,641.0,653.2,632.9,559.7
2021-02-24,625.0,645.6,633.8,561.9833333333333
2021-02-25,635.0,640.6,634.2,564.2916666666666
2021-02-26,606.0,631.4,632.15,566.1916666666667
2021-03-02,609.0,623.2,628.95,568.225
2021-03-03,622.0,619.4,627.6,570.4416666666667
2021-03-04,601.0,614.6,626.0,572.3083333333333
2021-03-05,601.0,607.8,625.2,574.3166666666667
2021-03-08,598.0,606.2,624.35,576.1166666666667
2021-03-09,595.0,603.4,624.05,577.7166666666667
2021-03-10,597.0,598.4,624.35,579.3833333333333
2021-03-11,609.0,600.0,624.25,581.15
2021-03-12,614.0,602.6,623.35,582.8166666666667
2021-03-16,608.0,604.6,622.25,584.2166666666667
